Identifiant arc,Libelle,Date et heure de comptage,Debit horaire,Taux d'occupation,Etat trafic,Identifiant noeud amont,Libelle noeud amont,Identifiant noeud aval,Libelle noeud aval,Etat arc,Date debut dispo data,Date fin dispo data,geo_point_2d,Unnamed: 14
6757,Quai_Tuileries,2023-12-07T17:00:00+01:00,1553.0,9.50834,Fluide,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6757,Quai_Tuileries,2023-12-07T16:00:00+01:00,1410.0,42.245,Satur�,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6609,Av_Marceau,2023-12-06T23:00:00+01:00,596.0,1.59555,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-12-06T22:00:00+01:00,719.0,1.87889,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-12-06T21:00:00+01:00,983.0,2.58444,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-12-06T20:00:00+01:00,1080.0,3.24833,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-12-06T18:00:00+01:00,1113.0,4.165,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6609,Av_Marceau,2023-12-06T17:00:00+01:00,1146.0,5.02,Fluide,2325,Bassano-Av_Marceau,3424,Quentin-Av_Marceau,Invalide,39177.0,44927.0,48.86912732178,2.29855653552085
6757,Quai_Tuileries,2023-09-08T00:00:00+02:00,1448.0,8.44945,Fluide,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6757,Quai_Tuileries,2023-09-07T23:00:00+02:00,1369.0,22.89945,Pr�-satur�,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6757,Quai_Tuileries,2023-09-07T22:00:00+02:00,1403.0,46.27111,Satur�,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6757,Quai_Tuileries,2023-09-07T21:00:00+02:00,1421.0,50.63333,Bloqu�,132,Tuileries-Sedar_Senghor,3500,Quai_Tuileries-face_28,Invalide,41156.0,44927.0,48.8621065457127,2.32609027210752
6614,Av_Simon_Bolivar,2023-12-06T23:00:00+01:00,75.0,6.32667,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6614,Av_Simon_Bolivar,2023-12-06T22:00:00+01:00,89.0,4.345,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6614,Av_Simon_Bolivar,2023-12-06T19:00:00+01:00,146.0,4.65944,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6614,Av_Simon_Bolivar,2023-12-06T18:00:00+01:00,187.0,11.28833,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6614,Av_Simon_Bolivar,2023-12-06T17:00:00+01:00,178.0,6.68055,Fluide,3427,Mathurin_Moreau-Simon_Bolivar,2638,Bolivar-Pailleron,Invalide,39279.0,44927.0,48.8790490637444,2.37438355703975
6625,Av_Simon_Bolivar,2023-12-06T23:00:00+01:00,75.0,0.15556,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-12-06T22:00:00+01:00,89.0,3.07889,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-12-06T20:00:00+01:00,169.0,3.82889,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-12-06T19:00:00+01:00,146.0,7.47445,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6625,Av_Simon_Bolivar,2023-12-06T17:00:00+01:00,178.0,6.305,Fluide,3433,Lauzin-Simon_Bolivar,3432,Atlas-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764844953133,2.3774892204367
6627,Av_Simon_Bolivar,2023-12-07T00:00:00+01:00,80.0,0.91778,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-12-06T23:00:00+01:00,75.0,0.15556,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-12-06T22:00:00+01:00,89.0,3.07889,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6627,Av_Simon_Bolivar,2023-12-06T17:00:00+01:00,178.0,6.305,Fluide,3434,Manin-Simon_Bolivar,3433,Lauzin-Simon_Bolivar,Invalide,39279.0,44927.0,48.8764195627424,2.37888122585476
6630,Av_Simon_Bolivar,2023-12-07T00:00:00+01:00,364.0,5.06778,Fluide,3435,Botzaris-Simon_Bolivar,3385,Av_Simon_Bolivar-face_17,Invalide,39279.0,44927.0,48.8754657641533,2.38192223325907
6630,Av_Simon_Bolivar,2023-12-06T23:00:00+01:00,242.0,3.46334,Fluide,3435,Botzaris-Simon_Bolivar,3385,Av_Simon_Bolivar-face_17,Invalide,39279.0,44927.0,48.8754657641533,2.38192223325907
6630,Av_Simon_Bolivar,2023-12-06T22:00:00+01:00,238.0,3.32722,Fluide,3435,Botzaris-Simon_Bolivar,3385,Av_Simon_Bolivar-face_17,Invalide,39279.0,44927.0,48.8754657641533,2.38192223325907
6630,Av_Simon_Bolivar,2023-12-06T20:00:00+01:00,492.0,7.00278,Fluide,3435,Botzaris-Simon_Bolivar,3385,Av_Simon_Bolivar-face_17,Invalide,39279.0,44927.0,48.8754657641533,2.38192223325907
6996,Belleville,2024-02-10T00:00:00+01:00,291.0,26.09,Pr�-satur�,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6996,Belleville,2024-02-09T23:00:00+01:00,333.0,10.89667,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6996,Belleville,2024-02-09T22:00:00+01:00,333.0,7.27333,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6996,Belleville,2024-02-09T19:00:00+01:00,340.0,16.88778,Pr�-satur�,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6996,Belleville,2024-02-09T18:00:00+01:00,333.0,14.08556,Fluide,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6996,Belleville,2024-02-09T16:00:00+01:00,343.0,27.03834,Pr�-satur�,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6996,Belleville,2024-02-09T13:00:00+01:00,367.0,32.21334,Satur�,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6996,Belleville,2024-02-09T12:00:00+01:00,393.0,27.81944,Pr�-satur�,3626,Belleville-Dury Vasselon,810,Belleville-Haxo,Invalide,42627.0,44927.0,48.8761648476179,2.40305031137545
6997,Bd_Poniatowski,2024-02-10T00:00:00+01:00,247.0,1.845,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6636,Pyrenees,2023-12-06T23:00:00+01:00,292.0,3.91833,Fluide,3437,Pyrenees-Ermitage,3436,Pyrenees-Levert,Invalide,39288.0,44927.0,48.8725254515958,2.39116435671209
6997,Bd_Poniatowski,2024-02-09T23:00:00+01:00,332.0,2.42167,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6636,Pyrenees,2023-12-06T22:00:00+01:00,268.0,3.53833,Fluide,3437,Pyrenees-Ermitage,3436,Pyrenees-Levert,Invalide,39288.0,44927.0,48.8725254515958,2.39116435671209
6997,Bd_Poniatowski,2024-02-09T22:00:00+01:00,330.0,2.64667,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6636,Pyrenees,2023-12-06T21:00:00+01:00,364.0,6.45389,Fluide,3437,Pyrenees-Ermitage,3436,Pyrenees-Levert,Invalide,39288.0,44927.0,48.8725254515958,2.39116435671209
6997,Bd_Poniatowski,2024-02-09T21:00:00+01:00,467.0,3.75945,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6636,Pyrenees,2023-12-06T18:00:00+01:00,651.0,8.48444,Fluide,3437,Pyrenees-Ermitage,3436,Pyrenees-Levert,Invalide,39288.0,44927.0,48.8725254515958,2.39116435671209
6997,Bd_Poniatowski,2024-02-09T17:00:00+01:00,515.0,3.82889,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6636,Pyrenees,2023-12-06T17:00:00+01:00,551.0,7.5,Fluide,3437,Pyrenees-Ermitage,3436,Pyrenees-Levert,Invalide,39288.0,44927.0,48.8725254515958,2.39116435671209
6997,Bd_Poniatowski,2024-02-09T15:00:00+01:00,512.0,4.13556,Fluide,3627,Poniatowski-Baron-Leroy,565,Bd_Poniatowski-Pte_Charenton,Invalide,42628.0,44927.0,48.8312014843489,2.39669356571775
6998,Bd_Poniatowski,2024-02-10T00:00:00+01:00,61.0,0.36111,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2024-02-09T22:00:00+01:00,77.0,0.60723,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2024-02-09T21:00:00+01:00,129.0,1.03389,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2024-02-09T20:00:00+01:00,137.0,0.98556,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6638,Pyrenees,2023-12-06T20:00:00+01:00,515.0,6.49222,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6998,Bd_Poniatowski,2024-02-09T18:00:00+01:00,230.0,1.86778,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6638,Pyrenees,2023-12-06T19:00:00+01:00,629.0,8.08333,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6998,Bd_Poniatowski,2024-02-09T16:00:00+01:00,226.0,1.54555,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6638,Pyrenees,2023-12-06T17:00:00+01:00,551.0,8.57945,Fluide,3438,Menilmontant-Pyrenees,3437,Pyrenees-Ermitage,Invalide,39288.0,44927.0,48.8708595879671,2.39337008897417
6998,Bd_Poniatowski,2024-02-09T14:00:00+01:00,188.0,1.47611,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2024-02-09T12:00:00+01:00,185.0,1.88611,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-08-10T07:00:00+02:00,38.0,0.31333,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6998,Bd_Poniatowski,2023-08-10T06:00:00+02:00,21.0,0.09667,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6641,Pyrenees,2023-12-06T21:00:00+01:00,298.0,4.68056,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6998,Bd_Poniatowski,2023-08-10T05:00:00+02:00,20.0,0.09389,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6641,Pyrenees,2023-12-06T19:00:00+01:00,324.0,10.86945,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6998,Bd_Poniatowski,2023-08-10T02:00:00+02:00,32.0,0.21389,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6641,Pyrenees,2023-12-06T18:00:00+01:00,296.0,6.06778,Fluide,3438,Menilmontant-Pyrenees,729,Pyrenees-Villiers_de_L_Isle-Ada,Invalide,39288.0,44927.0,48.8688439171617,2.39529967912845
6998,Bd_Poniatowski,2023-08-10T01:00:00+02:00,66.0,0.38111,Fluide,506,Bd_Poniatowski-Claude_Decaen,3628,Bd_Poniatowski face 57,Invalide,42628.0,44927.0,48.8333600890661,2.40171652615568
6642,Pyrenees,2023-12-06T23:00:00+01:00,206.0,1.85389,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2023-12-06T22:00:00+01:00,239.0,2.49111,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2023-12-06T20:00:00+01:00,465.0,4.70778,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6642,Pyrenees,2023-12-06T18:00:00+01:00,459.0,7.23389,Fluide,3439,Pyrenees-Bagnolet,725,Pyrenees-face_195,Invalide,39288.0,44927.0,48.860331084889,2.40103595190548
6643,Pyrenees,2023-12-06T23:00:00+01:00,452.0,4.44056,Fluide,725,Pyrenees-face_195,3439,Pyrenees-Bagnolet,Invalide,39288.0,44927.0,48.8602984112568,2.40095286670233
6643,Pyrenees,2023-12-06T21:00:00+01:00,587.0,8.81555,Fluide,725,Pyrenees-face_195,3439,Pyrenees-Bagnolet,Invalide,39288.0,44927.0,48.8602984112568,2.40095286670233
6521,Belleville,2024-01-05T12:00:00+01:00,477.0,11.325,Fluide,3381,Belleville-Compans,3379,Belleville-Fetes-Metra,Invalide,37687.0,44927.0,48.8754222811352,2.39369135856687
6521,Belleville,2024-01-05T10:00:00+01:00,491.0,8.10056,Fluide,3381,Belleville-Compans,3379,Belleville-Fetes-Metra,Invalide,37687.0,44927.0,48.8754222811352,2.39369135856687
6521,Belleville,2024-01-05T03:00:00+01:00,163.0,2.31778,Fluide,3381,Belleville-Compans,3379,Belleville-Fetes-Metra,Invalide,37687.0,44927.0,48.8754222811352,2.39369135856687
6521,Belleville,2024-01-05T02:00:00+01:00,195.0,2.86778,Fluide,3381,Belleville-Compans,3379,Belleville-Fetes-Metra,Invalide,37687.0,44927.0,48.8754222811352,2.39369135856687
6521,Belleville,2024-01-05T01:00:00+01:00,231.0,3.51333,Fluide,3381,Belleville-Compans,3379,Belleville-Fetes-Metra,Invalide,37687.0,44927.0,48.8754222811352,2.39369135856687
6532,Tolbiac,2024-01-05T12:00:00+01:00,238.0,3.57278,Fluide,2626,Alesia-Sante-Glaciere-Tolbiac,3386,Tolbiac-Wurtz,Invalide,37708.0,44927.0,48.8262465326126,2.34283196501946
6532,Tolbiac,2024-01-05T08:00:00+01:00,120.0,1.84445,Fluide,2626,Alesia-Sante-Glaciere-Tolbiac,3386,Tolbiac-Wurtz,Invalide,37708.0,44927.0,48.8262465326126,2.34283196501946
6532,Tolbiac,2024-01-05T07:00:00+01:00,64.0,0.82945,Fluide,2626,Alesia-Sante-Glaciere-Tolbiac,3386,Tolbiac-Wurtz,Invalide,37708.0,44927.0,48.8262465326126,2.34283196501946
6532,Tolbiac,2024-01-05T02:00:00+01:00,45.0,0.43056,Fluide,2626,Alesia-Sante-Glaciere-Tolbiac,3386,Tolbiac-Wurtz,Invalide,37708.0,44927.0,48.8262465326126,2.34283196501946
6532,Tolbiac,2024-01-05T01:00:00+01:00,86.0,1.06056,Fluide,2626,Alesia-Sante-Glaciere-Tolbiac,3386,Tolbiac-Wurtz,Invalide,37708.0,44927.0,48.8262465326126,2.34283196501946
6542,St_Martin,2024-01-05T12:00:00+01:00,578.0,8.38111,Fluide,317,St_Martin-Ste_Apolline,3392,St_Martin-ND_Nazareth,Invalide,38112.0,44927.0,48.8682846593019,2.35516291120302
6542,St_Martin,2024-01-05T08:00:00+01:00,527.0,6.85667,Fluide,317,St_Martin-Ste_Apolline,3392,St_Martin-ND_Nazareth,Invalide,38112.0,44927.0,48.8682846593019,2.35516291120302
6542,St_Martin,2024-01-05T07:00:00+01:00,356.0,3.34778,Fluide,317,St_Martin-Ste_Apolline,3392,St_Martin-ND_Nazareth,Invalide,38112.0,44927.0,48.8682846593019,2.35516291120302
6542,St_Martin,2024-01-05T06:00:00+01:00,186.0,1.04778,Fluide,317,St_Martin-Ste_Apolline,3392,St_Martin-ND_Nazareth,Invalide,38112.0,44927.0,48.8682846593019,2.35516291120302
6542,St_Martin,2024-01-05T02:00:00+01:00,282.0,0.98889,Fluide,317,St_Martin-Ste_Apolline,3392,St_Martin-ND_Nazareth,Invalide,38112.0,44927.0,48.8682846593019,2.35516291120302
6543,St_Martin,2024-01-05T11:00:00+01:00,627.0,11.08389,Fluide,3392,St_Martin-ND_Nazareth,318,Reaumur-St_Martin,Invalide,38112.0,44927.0,48.8669254454983,2.35435370036991
6543,St_Martin,2024-01-05T10:00:00+01:00,611.0,6.94556,Fluide,3392,St_Martin-ND_Nazareth,318,Reaumur-St_Martin,Invalide,38112.0,44927.0,48.8669254454983,2.35435370036991
6543,St_Martin,2024-01-05T08:00:00+01:00,527.0,6.86778,Fluide,3392,St_Martin-ND_Nazareth,318,Reaumur-St_Martin,Invalide,38112.0,44927.0,48.8669254454983,2.35435370036991
6543,St_Martin,2024-01-05T07:00:00+01:00,356.0,4.61556,Fluide,3392,St_Martin-ND_Nazareth,318,Reaumur-St_Martin,Invalide,38112.0,44927.0,48.8669254454983,2.35435370036991
6555,Quai_Henri_IV,2024-01-05T11:00:00+01:00,1426.0,9.03222,Fluide,3397,Quai_Henri_IV-Agrippa_d'Aubigne,263,Quai_Henri_IV-Schomberg,Invalide,38705.0,44927.0,48.8492843547415,2.36193183585675
6555,Quai_Henri_IV,2024-01-05T10:00:00+01:00,1337.0,6.80833,Fluide,3397,Quai_Henri_IV-Agrippa_d'Aubigne,263,Quai_Henri_IV-Schomberg,Invalide,38705.0,44927.0,48.8492843547415,2.36193183585675
6555,Quai_Henri_IV,2024-01-05T05:00:00+01:00,445.0,2.58278,Fluide,3397,Quai_Henri_IV-Agrippa_d'Aubigne,263,Quai_Henri_IV-Schomberg,Invalide,38705.0,44927.0,48.8492843547415,2.36193183585675
6555,Quai_Henri_IV,2024-01-05T02:00:00+01:00,1084.0,7.76222,Fluide,3397,Quai_Henri_IV-Agrippa_d'Aubigne,263,Quai_Henri_IV-Schomberg,Invalide,38705.0,44927.0,48.8492843547415,2.36193183585675
6556,Av_Jean_Jaures,2024-01-05T12:00:00+01:00,528.0,31.47,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2024-01-05T11:00:00+01:00,494.0,23.70611,Pr�-satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2024-01-05T10:00:00+01:00,453.0,33.25278,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2024-01-05T05:00:00+01:00,130.0,3.27,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2024-01-05T03:00:00+01:00,131.0,3.83666,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2024-01-05T02:00:00+01:00,190.0,5.24945,Fluide,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6557,Bd_Magenta,2024-01-05T09:00:00+01:00,809.0,21.23722,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2024-01-05T08:00:00+01:00,782.0,17.08334,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2024-01-05T06:00:00+01:00,390.0,3.79611,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2024-01-05T04:00:00+01:00,282.0,2.51111,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2024-01-05T02:00:00+01:00,522.0,4.86278,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2024-01-05T01:00:00+01:00,612.0,6.08167,Fluide,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-05-04T18:00:00+02:00,786.0,21.97612,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-05-04T16:00:00+02:00,755.0,40.17111,Satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-05-04T15:00:00+02:00,815.0,24.03556,Pr�-satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6557,Bd_Magenta,2023-05-04T13:00:00+02:00,731.0,37.50889,Satur�,3399,Bd_Magenta-St_Laurent,827,Bd_Magenta-Rue_Fbg_St_Denis,Invalide,38743.0,44927.0,48.8761956665731,2.35615646760914
6559,La_Fayette,2023-05-05T00:00:00+02:00,300.0,17.92611,Pr�-satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38749.0,44927.0,48.8787971462422,2.35492982074163
6559,La_Fayette,2023-05-04T21:00:00+02:00,370.0,28.20444,Pr�-satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38749.0,44927.0,48.8787971462422,2.35492982074163
6559,La_Fayette,2023-05-04T15:00:00+02:00,406.0,24.15889,Pr�-satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38749.0,44927.0,48.8787971462422,2.35492982074163
6559,La_Fayette,2023-05-04T14:00:00+02:00,420.0,14.11667,Fluide,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38749.0,44927.0,48.8787971462422,2.35492982074163
6559,La_Fayette,2023-05-04T13:00:00+02:00,414.0,42.18667,Satur�,844,La_Fayette-St_Quentin,829,Bd_Magenta-La_Fayette-Denain,Invalide,38749.0,44927.0,48.8787971462422,2.35492982074163
6556,Av_Jean_Jaures,2023-09-07T21:00:00+02:00,510.0,66.52111,Bloqu�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2023-09-07T20:00:00+02:00,495.0,71.39667,Bloqu�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2023-09-07T19:00:00+02:00,496.0,63.36889,Bloqu�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2023-09-07T17:00:00+02:00,501.0,33.805,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2023-09-07T16:00:00+02:00,506.0,48.55167,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6556,Av_Jean_Jaures,2023-09-07T15:00:00+02:00,500.0,44.50611,Satur�,3398,Jaures_face_188,2580,Jaures-Hainant,Invalide,38741.0,44927.0,48.888019615156,2.38994883703183
6811,Alain,2024-03-09T00:00:00+01:00,851.0,31.76611,Satur�,3017,Bd_Pasteur-Catalogne,3149,Vercingetorix-Pernety,Invalide,41645.0,44927.0,48.8367354294428,2.3165327541667
6811,Alain,2024-03-08T22:00:00+01:00,870.0,23.05278,Pr�-satur�,3017,Bd_Pasteur-Catalogne,3149,Vercingetorix-Pernety,Invalide,41645.0,44927.0,48.8367354294428,2.3165327541667
